iso3,year,gdppc_ppp
ALB,1994,4517.79881384115
AND,1994,42716.3656354
ARB,1994,11379.0146169525
ARE,1994,102456.104720073
ARG,1994,21711.842788091
ARM,1994,3200.89649468569
ATG,1994,23081.6639123529
AUS,1994,37622.6524772939
AUT,1994,45497.1385930997
AZE,1994,4830.69940287626
BDI,1994,1365.48348262885
BEL,1994,43369.2759444308
BEN,1994,2215.36616821938
BFA,1994,1148.60721370395
BGD,1994,2279.09435302944
BGR,1994,13150.0344422672
BHR,1994,52886.5789027329
BHS,1994,29346.3604837079
BIH,1994,2657.81398743182
BLR,1994,8967.73072971831
BLZ,1994,10146.3996755203
BMU,1994,77470.2976928947
BOL,1994,6731.2848743195
BRA,1994,13202.9308013064
BRB,1994,18064.4007339676
BRN,1994,106239.232694338
BTN,1994,4042.49417769249
BWA,1994,10989.6700551057
CAF,1994,1278.91509145063
CAN,1994,40952.1359325297
CEB,1994,15311.1300771015
CHE,1994,61569.5965405613
CHL,1994,13846.3481640718
CHN,1994,2556.64057218097
CIV,1994,4502.45953404415
CMR,1994,3522.74885285749
COD,1994,1410.05655375361
COG,1994,7617.60750274811
COL,1994,10927.9389491607
COM,1994,2848.61899402647
CPV,1994,2465.9939315017
CRI,1994,12385.4545660782
CSS,1994,13929.6021536662
CYP,1994,29500.74609375
CZE,1994,25279.7917961729
DEU,1994,44933.2942631644
DMA,1994,11979.3992504496
DNK,1994,49684.138577862
DOM,1994,8372.07169739279
DZA,1994,10414.0348241407
EAP,1994,3428.7379764749
EAR,1994,5463.43236198304
EAS,1994,6784.15304878752
ECA,1994,9360.79246799546
ECS,1994,25879.4314611523
ECU,1994,9494.17506194696
EGY,1994,8221.04684775661
EMU,1994,39098.0361075478
ESP,1994,32746.9287826598
EST,1994,13824.8432137401
ETH,1994,741.17662360052
EUU,1994,34195.8383797139
FCS,1994,4674.94308147528
FIN,1994,35699.7203086225
FJI,1994,8432.29836035248
FRA,1994,39801.3888979817
FSM,1994,3459.88583986166
GAB,1994,23794.3149295887
GBR,1994,35448.1781034952
GEO,1994,3532.3200811072
GHA,1994,2989.34731012131
GIN,1994,2134.89769355787
GMB,1994,2508.1039153389
GNB,1994,1964.50771152778
GNQ,1994,1672.34547535897
GRC,1994,27204.3958682198
GRD,1994,8629.08629470408
GRL,1994,36428.9123982244
GTM,1994,8018.27959123705
GUY,1994,6755.3286689231
HIC,1994,35197.804718355
HKG,1994,37767.1935301195
HND,1994,2108.27415007174
HPC,1994,1953.06636771292
HRV,1994,16301.7534515002
HTI,1994,2938.07008518147
HUN,1994,18672.707236547
IBD,1994,6063.8580764664
IBT,1994,5368.34242023274
IDA,1994,2753.12760673309
IDB,1994,4134.01920989849
IDN,1994,5931.23473426762
IDX,1994,2019.72023561175
IND,1994,2411.46273689083
IRL,1994,33092.0640438826
IRN,1994,10333.4330005595
IRQ,1994,6044.8710481053
ISL,1994,41042.0117943302
ISR,1994,28393.0000212879
ITA,1994,44136.7059141923
JAM,1994,10123.2339381488
JOR,1994,7680.14079173861
JPN,1994,36568.7123907341
KAZ,1994,11334.9831283773
KEN,1994,3833.22357838589
KGZ,1994,3176.92381882726
KHM,1994,1650.39100001816
KIR,1994,2468.72119002766
KNA,1994,15955.8375010028
KOR,1994,19052.2990926264
KWT,1994,61753.8489990065
LAC,1994,13358.376105516
LAO,1994,2267.78215521397
LBN,1994,10294.812771264
LBR,1994,563.640361196647
LBY,1994,18444.5133617859
LCA,1994,18020.5127590631
LCN,1994,13570.512771126
LDC,1994,1792.32007201522
LIC,1994,1942.90498339491
LKA,1994,5322.72963127148
LMC,1994,3115.16772864706
LMY,1994,4715.48499930756
LSO,1994,1675.5977232422
LTE,1994,6413.6565451267
LTU,1994,11686.4386596094
LUX,1994,92375.3588075139
LVA,1994,10656.6087654394
MAC,1994,60120.6582440409
MAR,1994,4771.0927734375
MDA,1994,6490.35310271769
MDG,1994,1686.34190833351
MDV,1994,9866.07502836993
MEA,1994,9316.93121462318
MEX,1994,18422.819927556
MHL,1994,4396.91464876183
MIC,1994,4913.28821079504
MKD,1994,10650.7833466603
MLI,1994,2051.75478430683
MLT,1994,21127.0635086524
MMR,1994,911.468427954616
MNA,1994,6361.38136473518
MNG,1994,5213.84632608076
MOZ,1994,546.209688164263
MRT,1994,5097.20839032237
MUS,1994,10490.888540896
MWI,1994,975.849640143399
MYS,1994,15474.0144648307
NAC,1994,45989.2673962244
NAM,1994,7437.33529036109
NER,1994,1291.68161029002
NGA,1994,4929.26827930529
NIC,1994,3979.98533697261
NLD,1994,45532.8045253849
NOR,1994,64432.0723716969
NPL,1994,2023.11519682155
NRU,1994,15640.7583760055
NZL,1994,31574.3568979925
OED,1994,34468.6524585014
OMN,1994,37782.723828978
OSS,1994,13714.794716047
PAK,1994,3395.50432067539
PAN,1994,12123.3492221421
PER,1994,6997.70582373207
PHL,1994,4374.06721651165
PLW,1994,15008.3189890158
PNG,1994,4297.89116182918
POL,1994,13200.1614164951
PRE,1994,3005.27221852335
PRI,1994,30225.7807602628
PRT,1994,28348.8658386372
PRY,1994,10459.0898500494
PSE,1994,3966.68875052152
PSS,1994,5695.92154568622
PST,1994,37503.1286942702
QAT,1994,69119.8834809747
ROU,1994,13962.8317660865
RUS,1994,19153.36328125
RWA,1994,575.367548491022
SAS,1994,2437.52726368427
SAU,1994,62403.6937320122
SDN,1994,2736.47192382813
SEN,1994,2757.86087513844
SGP,1994,57213.0977645801
SLB,1994,2802.23251201901
SLE,1994,2240.29005098829
SLV,1994,6795.50608897192
SOM,1994,634.727734128934
SSA,1994,3661.2275291231
SSF,1994,3382.89870693516
SST,1994,12764.0914714284
STP,1994,3788.48370442152
SUR,1994,16648.5345258933
SVK,1994,14982.7472163469
SVN,1994,23747.9865664018
SWE,1994,39340.0016622619
SWZ,1994,5427.3500142293
SYC,1994,16716.5207188923
SYR,1994,7142.95380147314
TCD,1994,1642.51653213298
TEA,1994,3470.49377159251
TEC,1994,13409.9697328093
TGO,1994,1972.24744911805
THA,1994,11215.0366594606
TJK,1994,1678.33851733918
TKM,1994,4929.73395133335
TLA,1994,13517.8339653913
TLS,1994,2786.67628339255
TMN,1994,6376.21789520586
TON,1994,5188.43955195501
TSA,1994,2437.52726368427
TSS,1994,3382.89870693516
TTO,1994,13472.7464155031
TUN,1994,7350.65600471494
TUR,1994,12343.0041851309
TUV,1994,3487.03357118243
TZA,1994,1679.66235351563
UGA,1994,1187.36780541734
UKR,1994,12410.525390625
UMC,1994,6434.97878688533
URY,1994,16932.0284550546
USA,1994,46537.3571477424
UZB,1994,3142.43287962994
VCT,1994,8189.84362711098
VNM,1994,3089.60933725631
VUT,1994,3269.62833082984
WLD,1994,11251.216001516
WSM,1994,3854.03940619772
ZAF,1994,10130.8058233004
ZMB,1994,2110.5832556481
ZWE,1994,6010.74241746159
ABW,1995,35386.8602892056
AFE,1995,3154.79090002396
AFW,1995,3769.0663279525
AGO,1995,5983.18421691116
ALB,1995,5151.39732484423
AND,1995,44375.0247238159
ARB,1995,11410.5872313485
ARE,1995,104527.92304577
ARG,1995,20819.4999479903
ARM,1995,3480.7559365251
ATG,1995,21639.6020640854
AUS,1995,38653.3366778657
AUT,1995,46639.5321839019
AZE,1995,4211.72114349636
BDI,1995,1184.2840262089
BEL,1995,44310.6278688274
BEN,1995,2300.14122107459
BFA,1995,1183.52861008084
BGD,1995,2351.70387946903
BGR,1995,13591.4105639206
BHR,1995,53537.6828948177
BHS,1995,30128.1935557246
BIH,1995,3090.39106761024
BLR,1995,8061.19604112609
BLZ,1995,9967.84688088643
BMU,1995,80427.24062121
BOL,1995,6914.34189540931
BRA,1995,13550.4393737243
BRB,1995,18398.7507400297
BRN,1995,105043.853097683
BTN,1995,4379.87046667778
BWA,1995,11457.6994362472
CAF,1995,1334.10322981784
CAN,1995,41617.7233238779
CEB,1995,16209.4282496176
CHE,1995,61453.6297020666
CHL,1995,14908.0347974549
CHN,1995,2808.03403089611
CIV,1995,4638.75732482502
CMR,1995,3526.54367510339
COD,1995,1362.1877957229
COG,1995,7701.32468533336
COL,1995,11279.0004579347
COM,1995,2957.40898299767
CPV,1995,2763.39733371857
CRI,1995,12593.2255061637
CSS,1995,14217.4022148323
CYP,1995,31393.376953125
CZE,1995,26869.0197149398
DEU,1995,45475.6859114918
DMA,1995,12343.9001238545
DNK,1995,50927.5478357083
DOM,1995,8685.01648557062
DZA,1995,10588.4433695754
EAP,1995,3708.19115506945
EAR,1995,5533.61581382856
EAS,1995,7136.05415769238
ECA,1995,9082.95119848961
ECS,1995,26218.5559427895
ECU,1995,9525.17701832407
EGY,1995,8423.57817499547
EMU,1995,39976.1689960137
ESP,1995,33501.7314182929
EST,1995,14710.9686602535
ETH,1995,760.264345021167
EUU,1995,35111.2855456913
FCS,1995,4434.31612509687
FIN,1995,37069.62898136
FJI,1995,8600.09284204425
FRA,1995,40570.7169560557
FSM,1995,3663.78236228922
GAB,1995,24344.1857401023
GBR,1995,36603.7383816545
GEO,1995,3762.81153750309
GHA,1995,3039.68873031674
GIN,1995,2171.72552153265
GMB,1995,2456.00078113606
GNB,1995,1999.82023018049
GNQ,1995,1892.11653062527
GRC,1995,27646.1476383588
GRD,1995,8750.81831848402
GRL,1995,37584.0719088915
GTM,1995,8195.34591091977
GUY,1995,7071.21280005947
HIC,1995,35892.3449721112
HKG,1995,37905.6509352086
HND,1995,2555.02622819382
HPC,1995,1994.17827945468
HRV,1995,17522.7498076067
HTI,1995,3167.91307649838
HUN,1995,18977.2437047366
IBD,1995,6181.57480798561
IBT,1995,5459.93796877276
IDA,1995,2779.07879357261
IDB,1995,4117.4336901488
IDN,1995,6312.93453561158
IDX,1995,2069.21755554174
IND,1995,2542.42211133345
IRL,1995,36094.7616757114
IRN,1995,10465.0259592685
IRQ,1995,5969.66964095891
ISL,1995,40867.564218067
ISR,1995,29470.81726085
ITA,1995,45410.1391731091
JAM,1995,10257.8065381959
JOR,1995,7829.08121456011
JPN,1995,37442.8946125519
KAZ,1995,10600.3302270095
KEN,1995,3890.0985511465
KGZ,1995,2974.71163891294
KHM,1995,1672.73928514136
KIR,1995,2498.7876151917
KNA,1995,16596.2656266287
KOR,1995,20697.8969808345
KWT,1995,64093.5178778949
LAC,1995,13201.5571194316
LAO,1995,2368.05475182536
LBN,1995,10762.4426963776
LBR,1995,534.809715165406
LBY,1995,17723.2679211029
LCA,1995,18048.780665013
LCN,1995,13464.1591461771
LDC,1995,1845.54028175242
LIC,1995,1981.95549275471
LKA,1995,5523.31225393965
LMC,1995,3212.73983465503
LMY,1995,4832.23893144885
LSO,1995,1709.69433512939
LTE,1995,6630.73925661132
LTU,1995,12164.2037159996
LUX,1995,92391.3398625545
LVA,1995,10707.5149969006
MAC,1995,60205.7086394147
MAR,1995,4444.228515625
MDA,1995,6428.83979448752
MDG,1995,1661.27062467061
MDV,1995,10894.1730236585
MEA,1995,9366.08262225586
MEX,1995,17028.1215003697
MHL,1995,4703.43305447938
MIC,1995,5037.84611712168
MKD,1995,10501.1323953237
MLI,1995,2022.4037826787
MLT,1995,22310.9631982103
MMR,1995,962.209421824521
MNA,1995,6409.36639586248
MNG,1995,5457.68501570005
MOZ,1995,525.418671837499
MRT,1995,5446.26956105444
MUS,1995,10847.0307453987
MWI,1995,1140.75609365079
MYS,1995,16568.5160590209
NAC,1995,46672.279918969
NAM,1995,7506.10484034086
NER,1995,1280.3354211914
NGA,1995,4797.51152154868
NIC,1995,4130.28612675871
NLD,1995,46720.2879220144
NOR,1995,66762.1587276864
NPL,1995,2043.60517160069
NRU,1995,14361.7946919817
NZL,1995,32584.6549851439
OED,1995,35125.0844779883
OMN,1995,38946.7742715175
OSS,1995,14215.750491219
PAK,1995,3462.47336165841
PAN,1995,12086.6434128166
PER,1995,7372.04245454078
PHL,1995,4477.32317711022
PLW,1995,16232.8372963508
PNG,1995,4008.72203783633
POL,1995,14227.5663687798
PRE,1995,3000.32858476478
PRI,1995,31310.1801642693
PRT,1995,29460.8141864852
PRY,1995,10908.2726627911
PSE,1995,4062.96290335877
PSS,1995,5844.43135130163
PST,1995,38263.3365440271
QAT,1995,68732.4655730397
ROU,1995,14863.2472312959
RUS,1995,18363.712890625
RWA,1995,931.367790069386
SAS,1995,2561.1387186881
SAU,1995,60058.3174503511
SDN,1995,2824.63208007813
SEN,1995,2835.03272874496
SGP,1995,59483.6383121123
SLB,1995,2996.27162353451
SLE,1995,2058.07683318146
SLV,1995,7057.92025248354
SOM,1995,636.662071307674
SRB,1995,9444.79079229147
SSA,1995,3681.37708502147
SSF,1995,3400.79211336698
SST,1995,13158.8984081886
STP,1995,3802.29132302174
SUR,1995,16368.311360582
SVK,1995,15811.9246441708
SVN,1995,24718.0238296539
SWE,1995,40736.4273400135
SWZ,1995,5693.82195381247
SYC,1995,16552.4547815231
SYR,1995,7431.354210148
TCD,1995,1591.14154056727
TEA,1995,3753.2908125762
TEC,1995,13158.2933014783
TGO,1995,2036.38159822696
THA,1995,11953.920382867
TJK,1995,1439.50277584065
TKM,1995,4493.42793310683
TLA,1995,13396.9884886557
TLS,1995,2891.86465034636
TMN,1995,6424.18240152771
TON,1995,5508.33934627723
TSA,1995,2561.1387186881
TSS,1995,3400.79211336698
TTO,1995,13912.3133299045
TUN,1995,7406.23900930842
TUR,1995,13099.2575267612
TUV,1995,3286.4690577009
TZA,1995,1685.85107421875
UGA,1995,1288.50886674348
UKR,1995,10983.0087890625
UMC,1995,6596.97859963399
URY,1995,16600.0391885928
USA,1995,47220.9579604358
UZB,1995,3052.41881077596
VCT,1995,8815.84871825748
VNM,1995,3328.21486039558
VUT,1995,3226.91509128028
WLD,1995,11429.3590247533
WSM,1995,4077.99085675777
ZAF,1995,10318.8385984353
ZMB,1995,2119.95642928697
ZWE,1995,5964.5893804643
ABW,1996,34419.4315497134
AFE,1996,3246.82586499728
AFW,1996,3836.37771705522
AGO,1996,6567.67778259899
ALB,1996,5563.79315082011
AND,1996,46386.0912022485
ARB,1996,11697.7930187765
ARE,1996,103653.473060887
ARG,1996,21695.5949515372
ARM,1996,3717.33576522762
ATG,1996,22597.314506816
AUS,1996,39663.1617728168
AUT,1996,47608.6310978165
AZE,1996,4223.5229711304
BDI,1996,1088.78927818283
BEL,1996,44808.524358035
BEN,1996,2337.63030771279
BFA,1996,1280.69608533889
BGD,1996,2413.54298201505
BGR,1996,14372.8310870084
BHR,1996,54289.4380390309
BHS,1996,30907.8208035756
BIH,1996,4569.00162207312
BLR,1996,8314.85656685025
BLZ,1996,9782.64416029651
BMU,1996,82122.7826140328
BOL,1996,7083.61313107091
BRA,1996,13641.6295997537
BRB,1996,19112.5029984541
BRN,1996,102522.125418121
BTN,1996,4616.91979198439
BWA,1996,11832.9387782379
CAF,1996,1247.9687525828
CAN,1996,41880.5520989428
CEB,1996,16972.4924420111
CHE,1996,61471.1689633393
CHL,1996,15744.7380005491
CHN,1996,3055.96977919745
CIV,1996,4807.42428178026
CMR,1996,3577.59204137871
COD,1996,1322.58011961553
COG,1996,7812.04779971641
COL,1996,11303.1308859186
COM,1996,2892.08263672469
CPV,1996,3022.88825211585
CRI,1996,12467.6212160351
CSS,1996,14792.9329810552
CYP,1996,31282.73828125
CZE,1996,28021.6704584336
DEU,1996,45814.8523072639
DMA,1996,12737.8972359049
DNK,1996,52106.5619034914
DOM,1996,9036.88352149896
DZA,1996,10808.8788666941
EAP,1996,3982.22312739624
EAR,1996,5746.19137924175
EAS,1996,7492.92134413201
ECA,1996,9137.59395686505
ECS,1996,26515.5730621342
ECU,1996,9509.27540633173
EGY,1996,8662.33147869592
EMU,1996,40588.9894849773
ESP,1996,34232.3786868602
EST,1996,15667.5909129247
ETH,1996,826.991658780615
EUU,1996,35771.5234272888
FCS,1996,4389.91751042107
FIN,1996,38301.5126175582
FJI,1996,8956.35010569935
FRA,1996,40990.7395148125
FSM,1996,3526.09250594956
GAB,1996,24595.9719625614
GBR,1996,37465.3771277415
GEO,1996,4339.0046688347
GHA,1996,3106.18555480388
GIN,1996,2205.32363416973
GMB,1996,2439.04551648512
GNB,1996,2185.76736211592
GNQ,1996,3033.84031220306
GRC,1996,27905.1065690594
GRD,1996,9076.71902949207
GRL,1996,38090.7089953713
GTM,1996,8222.06539206535
GUY,1996,7612.30424290021
HIC,1996,36633.7565112468
HKG,1996,37804.068427697
HND,1996,3054.15773738434
HPC,1996,2043.84851642019
HRV,1996,18849.9814058229
HTI,1996,3237.01967477296
HUN,1996,19029.1137284914
IBD,1996,6389.91621443426
IBT,1996,5630.69508978118
IDA,1996,2844.51499677748
IDB,1996,4198.1325424758
IDN,1996,6695.40975787395
IDX,1996,2125.79328052688
IND,1996,2680.27888437082
IRL,1996,38452.9454979361
IRN,1996,11010.0094976248
IRQ,1996,6419.36981876289
ISL,1996,42475.6936133275
ISR,1996,30386.1981561933
ITA,1996,46008.2389303796
JAM,1996,10147.4641121652
JOR,1996,7731.47855807269
JPN,1996,38528.791438519
KAZ,1996,10857.4353898737
KEN,1996,3941.40919481353
KGZ,1996,3138.66615671114
KHM,1996,1643.01579058314
KIR,1996,2455.50107360313
KNA,1996,17340.2234624221
KOR,1996,22139.7963785414
KWT,1996,62665.2243536425
LAC,1996,13493.2074805862
LAO,1996,2473.77285753148
LBN,1996,11757.2824887935
LBR,1996,582.677982536092
LBY,1996,17809.1519222171
LCA,1996,18301.1522745648
LCN,1996,13773.6502813817
LDC,1996,1899.5086189077
LIC,1996,2036.17650516126
LKA,1996,5624.02393650599
LMC,1996,3347.09723486764
LMY,1996,5029.66698636905
LSO,1996,1786.182290166
LTE,1996,6836.60819047894
LTU,1996,12873.2007572979
LUX,1996,92416.5186640698
LVA,1996,11077.8618422597
MAC,1996,59115.2336138336
MAR,1996,4916.47998046875
MDA,1996,6063.14051693664
MDG,1996,1643.32579628891
MDV,1996,11495.0988639063
MEA,1996,9618.56879845384
MEX,1996,17775.8727869147
MHL,1996,4174.81392158106
MIC,1996,5247.94896126895
MKD,1996,10551.5662666256
MLI,1996,2105.2753013378
MLT,1996,23002.2111964815
MMR,1996,1011.15993423274
MNA,1996,6637.3896393217
MNG,1996,5494.32133981897
MOZ,1996,562.857456341656
MRT,1996,5650.3411811269
MUS,1996,11336.6041686972
MWI,1996,1200.32058232422
MYS,1996,17771.7118795056
NAC,1996,47793.4147870381
NAM,1996,7538.92462342201
NER,1996,1239.47664115174
NGA,1996,4869.82113341489
NIC,1996,4311.49316853482
NLD,1996,48095.966024712
NOR,1996,69764.3814246187
NPL,1996,2105.50832713857
NRU,1996,12636.1815903094
NZL,1996,33231.4477971415
OED,1996,35956.7339918775
OMN,1996,39455.8264119985
OSS,1996,14502.1646953872
PAK,1996,3526.14160875155
PAN,1996,12327.8514997327
PER,1996,7437.19257195658
PHL,1996,4631.77197705972
PLW,1996,17455.115927972
PNG,1996,4167.03622077872
POL,1996,15083.09812162
PRE,1996,3083.59422489559
PRI,1996,31677.2302541644
PRT,1996,30378.7557756388
PRY,1996,10825.2874881089
PSE,1996,3932.22694732854
PSS,1996,5969.97226186683
PST,1996,39094.7895584644
QAT,1996,69746.1505971988
ROU,1996,15488.6217092877
RUS,1996,17699.869140625
RWA,1996,888.131009878549
SAS,1996,2688.7488495003
SAU,1996,59612.8125993665
SDN,1996,2924.29077148438
SEN,1996,2822.46837323856
SGP,1996,61381.7523709208
SLB,1996,2957.81917928087
SLE,1996,2084.1822265
SLV,1996,7062.30007824136
SOM,1996,663.351131548354
SRB,1996,10035.0555901615
SSA,1996,3766.8248891649
SSF,1996,3482.83538248151
SST,1996,13499.5833079018
STP,1996,3801.08164933857
SUR,1996,16184.4999295065
SVK,1996,16744.0673884448
SVN,1996,25454.1256098664
SWE,1996,41364.9857254278
SWZ,1996,5796.65255180591
SYC,1996,17942.1733036627
SYR,1996,7943.44060493443
TCD,1996,1555.91392488298
TEA,1996,4030.48893146248
TEC,1996,13085.0253249026
TGO,1996,2135.45581609458
THA,1996,12456.3290857417
TJK,1996,1175.79407235242
TKM,1996,4712.83357844039
TLA,1996,13704.6185223163
TLS,1996,3038.23043686518
TMN,1996,6654.7778945048
TON,1996,5510.7084261902
TSA,1996,2688.7488495003
TSS,1996,3482.83538248151
TTO,1996,14838.9026529676
TUN,1996,7821.79219107359
TUR,1996,13826.9201097072
TUV,1996,3070.03942239319
TZA,1996,1730.55456542969
UGA,1996,1367.94573764936
UKR,1996,9969.5009765625
UMC,1996,6887.32232189482
URY,1996,17433.6932851628
USA,1996,48435.70010416
UZB,1996,3046.56376344753
VCT,1996,8923.70555514296
VNM,1996,3584.02898335147
VUT,1996,3229.10220217595
WLD,1996,11679.1536087807
WSM,1996,4333.51287211017
ZAF,1996,10623.8603593151
ZMB,1996,2197.19564925242
ZWE,1996,6474.16018296527
ABW,1997,35444.5787437592
AFE,1997,3291.25656501965
AFW,1997,3890.14032351331
AGO,1997,6810.21622212226
ALB,1997,4943.00399871118
AND,1997,50032.3529125128
ARB,1997,12027.9253090499
ARE,1997,103392.439957977
ARG,1997,23172.1583398342
ARM,1997,3879.17938009678
ATG,1997,23350.3093865169
AUS,1997,40773.5660516518
AUT,1997,48575.1588721006
AZE,1997,4425.5882352872
BDI,1997,1071.55943349349
BEL,1997,46396.0021283993
BEN,1997,2399.78593127356
BFA,1997,1326.94230829963
BGD,1997,2475.59574602489
BGR,1997,12419.4307242505
BHR,1997,54512.8551056888
BHS,1997,30839.0247952491
BIH,1997,6020.98522398162
BLR,1997,9301.32717519867
BLZ,1997,9862.26634546876
BMU,1997,85380.8348326117
BOL,1997,7301.50935715196
BRA,1997,13896.6249901345
BRB,1997,20010.2158345921
BRN,1997,106503.420270796
BTN,1997,4778.70511731732
BWA,1997,12526.352236393
CAF,1997,1278.48826062781
CAN,1997,43241.2407061887
CEB,1997,17271.9604682843
CHE,1997,62709.9871171841
CHL,1997,16683.9059031298
CHN,1997,3305.79061082131
CIV,1997,5072.59703802667
CMR,1997,3641.70750463277
COD,1997,1228.39076846803
COG,1997,7599.04815388587
COL,1997,11483.5050125907
COM,1997,2968.07724742894
CPV,1997,3302.9740337536
CRI,1997,12856.5832725459
CSS,1997,15414.6650103892
CYP,1997,31656.9609375
CZE,1997,27884.7397585343
DEU,1997,46596.1810672853
DMA,1997,13037.1491313755
DNK,1997,53534.6146433982
DOM,1997,9671.14817881707
DZA,1997,10725.9673493368
EAP,1997,4193.48678618765
EAR,1997,5895.57907877984
EAS,1997,7741.43473755904
ECA,1997,9479.37353869882
ECS,1997,27222.134881881
ECU,1997,9739.26682428016
EGY,1997,8950.65410694496
EMU,1997,41626.080194965
ESP,1997,35312.0862854389
EST,1997,17915.4540304763
ETH,1997,826.00521803882
EUU,1997,36635.4606537721
FCS,1997,4441.26885330247
FIN,1997,40630.921767316
FJI,1997,8669.25168630675
FRA,1997,41876.9330265158
FSM,1997,3296.33568727784
GAB,1997,25359.6596581834
GBR,1997,39192.610054674
GEO,1997,4951.81291757472
GHA,1997,3160.44504053249
GIN,1997,2272.41100463955
GMB,1997,2486.93798396527
GNB,1997,2283.88357077251
GNQ,1997,7296.10009809843
GRC,1997,28768.2401472217
GRD,1997,9467.7770534851
GRL,1997,38581.2151944518
GTM,1997,8364.16131429348
GUY,1997,8064.56715164725
HIC,1997,37650.6876337974
HKG,1997,39402.5953789391
HND,1997,3635.98071228428
HPC,1997,2103.45540354703
HRV,1997,20110.5137958092
HTI,1997,3262.4591815691
HUN,1997,19635.2949600537
IBD,1997,6599.35971434584
IBT,1997,5795.48126624804
IDA,1997,2879.61597891646
IDB,1997,4187.74978351527
IDN,1997,6897.00236563331
IDX,1997,2185.93049128303
IND,1997,2734.52089133672
